is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
1,M,58,50000.0,2016,9,2,3,7,7,discount,True,True,True,True
1,F,53,52000.0,2015,12,9,3,7,7,discount,True,True,True,True
0,F,51,76000.0,2018,1,16,0,0,3,informational,True,True,False,True
0,F,64,72000.0,2016,9,13,5,5,5,bogo,True,True,True,True
0,O,39,32000.0,2014,5,27,10,10,7,bogo,True,True,False,True
0,F,50,74000.0,2017,8,28,0,0,3,informational,True,True,False,True
0,M,54,69000.0,2015,10,11,0,0,4,informational,True,True,True,False
1,M,27,50000.0,2015,8,15,5,5,5,bogo,True,True,True,True
1,M,74,80000.0,2018,1,14,5,5,5,bogo,True,True,True,True
1,F,45,40000.0,2017,8,23,3,7,7,discount,True,True,True,True
0,F,51,75000.0,2016,12,22,0,0,4,informational,True,True,True,False
0,F,60,68000.0,2017,10,17,0,0,4,informational,True,True,True,False
1,M,65,36000.0,2017,10,21,10,10,5,bogo,True,True,True,True
1,M,60,48000.0,2017,10,11,3,7,7,discount,True,True,True,True
1,F,64,61000.0,2018,5,24,5,5,5,bogo,True,True,True,True
0,M,61,66000.0,2018,6,28,5,5,5,bogo,True,True,True,True
1,M,58,71000.0,2018,5,1,2,10,10,discount,True,True,True,True
1,F,70,92000.0,2017,10,31,10,10,7,bogo,True,True,False,True
0,F,64,76000.0,2015,11,17,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2017,9,21,2,10,10,discount,True,True,True,True
0,M,51,33000.0,2017,10,19,0,0,3,informational,True,True,False,True
1,M,46,82000.0,2014,5,23,5,5,7,bogo,True,True,True,False
0,O,60,86000.0,2015,11,27,5,20,10,discount,True,False,True,False
0,F,118,70598.23,2017,8,17,3,7,7,discount,True,True,True,True
0,F,75,42000.0,2018,1,9,10,10,7,bogo,True,True,False,True
0,M,62,57000.0,2017,12,20,2,10,7,discount,True,True,True,False
1,F,51,61000.0,2017,8,31,10,10,5,bogo,True,True,True,True
1,F,89,67000.0,2017,12,13,2,10,7,discount,True,True,True,False
1,F,51,57000.0,2017,7,28,5,5,5,bogo,True,True,True,True
0,M,25,33000.0,2017,8,22,10,10,7,bogo,True,True,False,True
1,M,21,47000.0,2016,9,30,5,5,5,bogo,True,True,True,True
1,M,63,50000.0,2017,8,22,2,10,10,discount,True,True,True,True
1,F,64,34000.0,2017,7,24,5,5,5,bogo,True,True,True,True
1,F,93,40000.0,2017,1,22,2,10,10,discount,True,True,True,True
0,M,20,33000.0,2018,3,8,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,5,21,5,5,5,bogo,True,True,True,True
1,F,68,51000.0,2017,1,15,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2017,8,20,0,0,4,informational,True,True,True,False
1,F,68,108000.0,2015,8,5,2,10,7,discount,True,True,True,False
1,F,56,118000.0,2016,7,15,5,20,10,discount,True,False,True,False
0,F,58,63000.0,2018,6,26,5,20,10,discount,True,False,True,False
1,M,34,35000.0,2017,11,15,2,10,10,discount,True,True,True,True
0,M,48,94000.0,2014,8,1,0,0,4,informational,True,True,True,False
1,M,55,100000.0,2015,11,25,2,10,10,discount,True,True,True,True
1,F,48,45000.0,2017,6,18,2,10,10,discount,True,True,True,True
0,M,89,56000.0,2016,11,12,0,0,4,informational,True,True,True,False
1,M,66,33000.0,2015,3,22,3,7,7,discount,True,True,True,True
0,F,30,40000.0,2017,10,15,10,10,5,bogo,True,True,True,True
1,M,78,43000.0,2017,4,26,5,5,7,bogo,True,True,True,False
1,F,62,55000.0,2015,8,6,2,10,7,discount,True,True,True,False
1,F,32,68000.0,2017,3,12,5,5,5,bogo,True,True,True,True
0,M,62,65000.0,2018,1,25,5,5,5,bogo,True,True,True,True
0,M,48,69000.0,2017,5,31,0,0,3,informational,True,True,False,True
1,F,54,79000.0,2017,6,6,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2017,6,28,0,0,3,informational,True,True,False,True
1,F,69,72000.0,2016,11,5,5,5,5,bogo,True,True,True,True
1,M,32,47000.0,2015,5,1,3,7,7,discount,True,True,True,True
0,M,51,84000.0,2016,3,14,0,0,3,informational,True,True,False,True
1,F,41,64000.0,2016,2,5,2,10,10,discount,True,True,True,True
1,F,70,81000.0,2016,3,30,10,10,5,bogo,True,True,True,True
1,F,65,99000.0,2015,10,16,3,7,7,discount,True,True,True,True
1,M,54,52000.0,2018,4,20,2,10,10,discount,True,True,True,True
0,M,58,77000.0,2018,3,11,5,20,10,discount,True,False,True,False
1,M,52,85000.0,2017,9,25,10,10,5,bogo,True,True,True,True
0,F,21,36000.0,2017,9,23,3,7,7,discount,True,True,True,True
0,F,38,39000.0,2018,7,16,5,20,10,discount,True,False,True,False
1,M,71,96000.0,2017,9,21,2,10,10,discount,True,True,True,True
0,M,51,61000.0,2018,3,17,2,10,7,discount,True,True,True,False
1,F,70,83000.0,2017,12,22,2,10,10,discount,True,True,True,True
1,M,85,66000.0,2016,1,16,5,5,5,bogo,True,True,True,True
1,F,66,67000.0,2015,11,6,3,7,7,discount,True,True,True,True
1,M,22,66000.0,2018,1,3,5,5,5,bogo,True,True,True,True
0,F,19,52000.0,2017,11,29,0,0,3,informational,True,True,False,True
1,M,40,65000.0,2016,8,29,3,7,7,discount,True,True,True,True
0,F,63,94000.0,2016,10,25,0,0,3,informational,True,True,False,True
1,M,63,50000.0,2016,2,20,10,10,7,bogo,True,True,False,True
1,M,60,57000.0,2018,5,29,5,5,5,bogo,True,True,True,True
1,M,50,54000.0,2018,1,27,5,20,10,discount,True,False,True,False
1,M,77,96000.0,2016,10,24,5,5,5,bogo,True,True,True,True
0,M,75,37000.0,2018,5,29,2,10,10,discount,True,True,True,True
0,M,58,54000.0,2017,3,4,10,10,5,bogo,True,True,True,True
0,M,47,66000.0,2013,12,30,0,0,4,informational,True,True,True,False
1,F,70,76000.0,2017,11,9,5,5,5,bogo,True,True,True,True
1,M,41,60000.0,2018,3,9,2,10,10,discount,True,True,True,True
1,F,61,96000.0,2016,9,4,5,5,7,bogo,True,True,True,False
0,O,56,83000.0,2017,8,20,0,0,4,informational,True,True,True,False
1,M,54,72000.0,2013,9,14,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,4,16,5,5,7,bogo,True,True,True,False
0,M,48,65000.0,2018,1,29,10,10,5,bogo,True,True,True,True
1,M,55,113000.0,2017,9,24,5,5,7,bogo,True,True,True,False
1,M,41,81000.0,2017,8,22,5,5,5,bogo,True,True,True,True
0,F,41,41000.0,2015,9,21,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2018,3,28,0,0,4,informational,True,True,True,False
1,F,59,70000.0,2018,1,22,2,10,7,discount,True,True,True,False
1,F,59,70000.0,2016,2,26,2,10,10,discount,True,True,True,True
1,M,24,65000.0,2015,11,23,2,10,7,discount,True,True,True,False
1,M,55,118000.0,2017,10,24,10,10,5,bogo,True,True,True,True
0,M,41,53000.0,2017,7,30,0,0,4,informational,True,True,True,False
1,M,43,67000.0,2016,12,27,2,10,10,discount,True,True,True,True
1,M,50,96000.0,2016,11,29,5,5,7,bogo,True,True,True,False
0,M,46,88000.0,2018,1,20,5,5,5,bogo,True,True,True,True
1,F,63,94000.0,2016,10,25,3,7,7,discount,True,True,True,True
1,M,49,89000.0,2016,10,9,2,10,7,discount,True,True,True,False
0,F,81,33000.0,2016,9,28,2,10,10,discount,True,True,True,True
0,F,88,118000.0,2017,10,4,0,0,3,informational,True,True,False,True
1,F,41,64000.0,2017,1,13,2,10,7,discount,True,True,True,False
1,M,41,88000.0,2018,5,15,5,5,7,bogo,True,True,True,False
0,F,43,38000.0,2013,11,22,0,0,3,informational,True,True,False,True
0,M,48,49000.0,2014,5,28,10,10,5,bogo,True,True,True,True
1,F,74,98000.0,2014,11,2,5,20,10,discount,True,False,True,False
0,F,60,81000.0,2018,4,23,0,0,3,informational,True,True,False,True
1,F,49,54000.0,2016,6,14,2,10,7,discount,True,True,True,False
1,F,56,89000.0,2017,2,22,10,10,5,bogo,True,True,True,True
1,O,62,67000.0,2017,6,8,10,10,7,bogo,True,True,False,True
0,M,48,57000.0,2018,4,21,0,0,3,informational,True,True,False,True
1,M,54,76000.0,2017,11,6,10,10,5,bogo,True,True,True,True
1,M,38,52000.0,2017,2,24,10,10,7,bogo,True,True,False,True
0,F,78,67000.0,2017,10,6,2,10,7,discount,True,True,True,False
1,F,31,43000.0,2015,2,27,3,7,7,discount,True,True,True,True
1,M,41,55000.0,2014,11,16,3,7,7,discount,True,True,True,True
0,M,26,39000.0,2018,1,24,0,0,3,informational,True,True,False,True
1,M,58,64000.0,2015,6,13,5,20,10,discount,True,False,True,False
1,F,80,53000.0,2018,6,19,10,10,5,bogo,True,True,True,True
1,F,65,62000.0,2017,11,21,3,7,7,discount,True,True,True,True
1,F,53,54000.0,2018,3,14,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2015,9,10,0,0,4,informational,True,True,True,False
0,M,48,65000.0,2015,7,19,0,0,4,informational,True,True,True,False
0,M,49,73000.0,2017,1,26,0,0,3,informational,True,True,False,True
1,M,74,85000.0,2017,2,17,10,10,5,bogo,True,True,True,True
0,M,31,51000.0,2018,6,15,5,5,5,bogo,True,True,True,True
1,M,39,61000.0,2017,3,28,5,5,5,bogo,True,True,True,True
0,M,66,45000.0,2017,10,19,10,10,7,bogo,True,True,False,True
1,M,47,62000.0,2016,2,29,2,10,10,discount,True,True,True,True
1,F,48,79000.0,2017,4,13,10,10,7,bogo,True,True,False,True
1,F,73,113000.0,2017,8,8,2,10,7,discount,True,True,True,False
1,M,51,55000.0,2016,3,3,2,10,10,discount,True,True,True,True
0,F,59,55000.0,2014,6,17,0,0,3,informational,True,True,False,True
1,M,53,58000.0,2017,12,13,3,7,7,discount,True,True,True,True
0,M,48,56000.0,2017,8,16,0,0,3,informational,True,True,False,True
1,F,55,75000.0,2017,10,15,3,7,7,discount,True,True,True,True
1,M,24,59000.0,2017,1,10,10,10,5,bogo,True,True,True,True
1,M,61,69000.0,2014,12,3,5,5,5,bogo,True,True,True,True
0,M,61,70000.0,2016,2,1,0,0,4,informational,True,True,True,False
1,M,78,57000.0,2013,12,29,2,10,7,discount,True,True,True,False
0,M,57,72000.0,2018,3,31,3,7,7,discount,True,True,True,True
0,F,76,119000.0,2017,9,27,5,5,5,bogo,True,True,True,True
1,M,54,63000.0,2017,12,4,10,10,5,bogo,True,True,True,True
0,M,74,89000.0,2015,9,8,0,0,4,informational,True,True,True,False
1,F,47,33000.0,2015,8,13,5,5,5,bogo,True,True,True,True
1,F,76,103000.0,2017,7,6,2,10,10,discount,True,True,True,True
1,F,60,86000.0,2015,3,15,5,20,10,discount,True,False,True,False
0,F,118,70598.23,2017,8,30,10,10,5,bogo,True,True,True,True
0,F,35,45000.0,2015,10,18,0,0,4,informational,True,True,True,False
1,M,85,96000.0,2016,10,1,5,5,7,bogo,True,True,True,False
1,M,88,68000.0,2016,4,2,5,5,5,bogo,True,True,True,True
1,F,55,71000.0,2018,1,25,2,10,10,discount,True,True,True,True
1,F,61,51000.0,2016,3,29,10,10,5,bogo,True,True,True,True
1,M,27,57000.0,2017,1,14,3,7,7,discount,True,True,True,True
1,M,46,32000.0,2017,10,27,3,7,7,discount,True,True,True,True
1,M,86,88000.0,2017,1,13,2,10,7,discount,True,True,True,False
1,M,59,68000.0,2015,8,25,2,10,10,discount,True,True,True,True
1,M,54,41000.0,2016,11,14,2,10,10,discount,True,True,True,True
0,M,61,119000.0,2017,8,21,0,0,3,informational,True,True,False,True
1,F,58,53000.0,2015,9,22,10,10,7,bogo,True,True,False,True
1,M,68,33000.0,2017,4,1,3,7,7,discount,True,True,True,True
1,F,56,80000.0,2017,9,14,2,10,10,discount,True,True,True,True
1,M,39,63000.0,2017,8,17,2,10,7,discount,True,True,True,False
0,M,38,48000.0,2014,6,2,10,10,7,bogo,True,True,False,True
1,M,47,52000.0,2016,8,2,2,10,10,discount,True,True,True,True
1,M,70,32000.0,2018,3,17,3,7,7,discount,True,True,True,True
0,M,51,34000.0,2018,6,7,5,5,5,bogo,True,True,True,True
1,M,67,36000.0,2017,9,16,3,7,7,discount,True,True,True,True
0,F,38,38000.0,2017,11,21,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,2,1,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2016,5,9,5,5,5,bogo,True,True,True,True
0,M,60,37000.0,2017,9,24,10,10,5,bogo,True,True,True,True
0,M,71,69000.0,2018,1,1,2,10,10,discount,True,True,True,True
0,F,38,44000.0,2018,4,11,10,10,5,bogo,True,True,True,True
1,M,77,37000.0,2016,12,17,5,5,5,bogo,True,True,True,True
0,M,64,98000.0,2016,3,10,0,0,3,informational,True,True,False,True
0,M,81,65000.0,2017,8,25,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2017,1,7,0,0,4,informational,True,True,True,False
0,M,47,92000.0,2018,1,23,5,5,5,bogo,True,True,True,True
1,M,30,70000.0,2018,6,16,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2016,8,11,5,5,7,bogo,True,True,True,False
0,M,44,53000.0,2018,3,17,10,10,5,bogo,True,True,True,True
0,M,50,31000.0,2016,9,21,0,0,3,informational,True,True,False,True
0,F,45,63000.0,2017,6,5,5,20,10,discount,True,False,True,False
1,F,51,101000.0,2017,11,5,3,7,7,discount,True,True,True,True
1,F,52,65000.0,2017,12,17,5,5,7,bogo,True,True,True,False
1,F,36,63000.0,2017,11,24,5,5,5,bogo,True,True,True,True
1,M,63,101000.0,2018,6,25,2,10,10,discount,True,True,True,True
0,M,62,52000.0,2017,8,4,0,0,4,informational,True,True,True,False
0,F,50,69000.0,2017,7,28,0,0,4,informational,True,True,True,False
1,F,38,38000.0,2017,6,18,10,10,7,bogo,True,True,False,True
0,F,70,85000.0,2017,9,20,3,7,7,discount,True,True,True,True
0,M,68,33000.0,2017,10,9,10,10,5,bogo,True,True,True,True
1,M,51,63000.0,2017,1,6,2,10,10,discount,True,True,True,True
1,F,58,74000.0,2016,8,4,10,10,5,bogo,True,True,True,True
1,M,54,96000.0,2014,6,25,2,10,10,discount,True,True,True,True
1,F,46,96000.0,2014,8,27,2,10,10,discount,True,True,True,True
1,M,56,96000.0,2018,3,30,2,10,10,discount,True,True,True,True
1,F,42,72000.0,2017,12,26,3,7,7,discount,True,True,True,True
1,F,38,66000.0,2016,11,13,2,10,7,discount,True,True,True,False
1,M,30,47000.0,2017,12,1,5,5,5,bogo,True,True,True,True
1,F,78,104000.0,2018,1,29,10,10,5,bogo,True,True,True,True
1,M,66,83000.0,2017,3,15,3,7,7,discount,True,True,True,True
1,F,36,62000.0,2018,4,17,5,5,5,bogo,True,True,True,True
0,F,67,93000.0,2013,8,27,0,0,4,informational,True,True,True,False
0,F,83,93000.0,2016,7,13,0,0,4,informational,True,True,True,False
1,M,26,65000.0,2017,2,28,5,5,7,bogo,True,True,True,False
1,F,118,70598.23,2015,12,9,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2018,1,4,10,10,5,bogo,True,True,True,True
0,M,90,56000.0,2017,12,9,0,0,3,informational,True,True,False,True
0,F,64,88000.0,2018,6,7,10,10,5,bogo,True,True,True,True
0,F,23,44000.0,2016,4,29,0,0,3,informational,True,True,False,True
1,M,53,96000.0,2017,9,27,2,10,7,discount,True,True,True,False
0,M,59,48000.0,2017,5,25,10,10,5,bogo,True,True,True,True
0,M,72,89000.0,2018,3,28,5,5,5,bogo,True,True,True,True
1,F,90,33000.0,2016,10,11,10,10,7,bogo,True,True,False,True
1,F,70,96000.0,2015,7,14,3,7,7,discount,True,True,True,True
1,F,49,31000.0,2018,4,30,3,7,7,discount,True,True,True,True
0,M,90,55000.0,2018,7,17,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2018,2,4,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2017,8,9,2,10,10,discount,True,True,True,True
1,M,64,48000.0,2018,4,3,10,10,7,bogo,True,True,False,True
1,M,27,69000.0,2016,2,22,3,7,7,discount,True,True,True,True
0,M,85,75000.0,2018,2,25,5,20,10,discount,True,False,True,False
0,F,118,70598.23,2017,8,27,5,5,5,bogo,True,True,True,True
1,M,59,84000.0,2018,4,25,2,10,10,discount,True,True,True,True
0,F,48,60000.0,2018,5,16,10,10,7,bogo,True,True,False,True
0,M,55,72000.0,2017,6,3,0,0,4,informational,True,True,True,False
1,F,81,101000.0,2017,8,4,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2017,1,4,10,10,7,bogo,True,True,False,True
1,F,77,105000.0,2017,8,19,3,7,7,discount,True,True,True,True
0,M,63,83000.0,2016,6,19,0,0,4,informational,True,True,True,False
0,F,69,48000.0,2016,1,8,10,10,5,bogo,True,True,True,True
0,F,42,58000.0,2017,4,15,0,0,3,informational,True,True,False,True
0,M,50,70000.0,2018,4,1,0,0,3,informational,True,True,False,True
0,F,49,74000.0,2017,10,28,0,0,3,informational,True,True,False,True
0,F,32,42000.0,2017,12,6,5,5,5,bogo,True,True,True,True
0,F,52,76000.0,2018,7,22,2,10,7,discount,True,True,True,False
1,F,80,54000.0,2015,7,28,5,5,5,bogo,True,True,True,True
0,M,55,66000.0,2017,12,3,0,0,4,informational,True,True,True,False
0,M,75,36000.0,2018,2,1,0,0,3,informational,True,True,False,True
1,M,26,66000.0,2017,8,11,3,7,7,discount,True,True,True,True
0,M,57,65000.0,2018,6,16,2,10,10,discount,True,True,True,True
1,F,50,71000.0,2017,8,1,3,7,7,discount,True,True,True,True
0,F,59,90000.0,2017,11,30,3,7,7,discount,True,True,True,True
1,F,44,55000.0,2015,7,16,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2016,7,26,2,10,7,discount,True,True,True,False
1,M,68,57000.0,2018,1,25,3,7,7,discount,True,True,True,True
1,M,39,51000.0,2016,8,31,2,10,7,discount,True,True,True,False
1,M,40,63000.0,2017,5,4,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2016,4,29,0,0,3,informational,True,True,False,True
1,M,64,84000.0,2017,3,9,5,5,5,bogo,True,True,True,True
1,M,47,52000.0,2016,9,15,10,10,5,bogo,True,True,True,True
1,M,56,95000.0,2015,9,1,5,5,5,bogo,True,True,True,True
1,F,94,84000.0,2016,11,30,10,10,7,bogo,True,True,False,True
1,M,31,38000.0,2018,2,22,2,10,10,discount,True,True,True,True
0,M,74,67000.0,2017,12,2,0,0,3,informational,True,True,False,True
0,F,68,53000.0,2015,2,1,2,10,7,discount,True,True,True,False
1,F,86,44000.0,2016,11,10,10,10,7,bogo,True,True,False,True
1,F,30,69000.0,2015,12,12,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2017,7,6,0,0,3,informational,True,True,False,True
0,F,49,100000.0,2016,8,23,0,0,3,informational,True,True,False,True
1,F,24,54000.0,2016,1,20,3,7,7,discount,True,True,True,True
1,F,66,95000.0,2018,7,1,10,10,7,bogo,True,True,False,True
0,F,39,72000.0,2017,10,19,5,5,5,bogo,True,True,True,True
0,F,70,71000.0,2018,5,5,5,5,5,bogo,True,True,True,True
1,F,118,70598.23,2017,7,1,2,10,10,discount,True,True,True,True
1,M,54,71000.0,2017,6,18,5,5,5,bogo,True,True,True,True
0,M,45,84000.0,2015,5,4,5,5,5,bogo,True,True,True,True
0,F,50,119000.0,2015,10,9,0,0,3,informational,True,True,False,True
1,F,40,71000.0,2015,11,17,2,10,7,discount,True,True,True,False
0,M,57,67000.0,2016,6,28,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2017,2,27,10,10,7,bogo,True,True,False,True
1,M,49,45000.0,2015,8,9,2,10,7,discount,True,True,True,False
1,M,39,33000.0,2013,11,15,10,10,7,bogo,True,True,False,True
0,F,75,115000.0,2017,12,6,0,0,4,informational,True,True,True,False
1,M,48,64000.0,2015,8,14,10,10,7,bogo,True,True,False,True
1,M,56,106000.0,2016,5,21,10,10,7,bogo,True,True,False,True
1,F,118,70598.23,2016,12,10,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2016,7,13,2,10,10,discount,True,True,True,True
1,M,70,119000.0,2016,8,24,2,10,10,discount,True,True,True,True
1,F,61,90000.0,2017,8,25,3,7,7,discount,True,True,True,True
1,F,71,88000.0,2018,1,3,10,10,7,bogo,True,True,False,True
1,M,33,72000.0,2015,9,2,2,10,10,discount,True,True,True,True
0,F,36,36000.0,2015,8,2,0,0,3,informational,True,True,False,True
1,M,54,46000.0,2017,8,10,2,10,10,discount,True,True,True,True
0,M,46,72000.0,2017,6,25,0,0,3,informational,True,True,False,True
1,M,29,66000.0,2017,9,30,3,7,7,discount,True,True,True,True
1,F,42,45000.0,2017,9,3,10,10,7,bogo,True,True,False,True
0,M,50,37000.0,2016,3,27,10,10,5,bogo,True,True,True,True
1,M,52,69000.0,2017,10,30,2,10,10,discount,True,True,True,True
0,F,81,32000.0,2017,1,31,3,7,7,discount,True,True,True,True
0,F,118,70598.23,2017,8,15,10,10,7,bogo,True,True,False,True
0,F,79,83000.0,2017,7,6,0,0,3,informational,True,True,False,True
0,F,38,72000.0,2017,12,4,0,0,3,informational,True,True,False,True
1,M,59,70000.0,2017,7,17,10,10,5,bogo,True,True,True,True
1,F,48,114000.0,2016,4,18,3,7,7,discount,True,True,True,True
1,F,64,30000.0,2018,2,28,5,5,5,bogo,True,True,True,True
0,M,83,59000.0,2016,1,17,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2018,5,26,5,5,5,bogo,True,True,True,True
0,M,42,51000.0,2016,12,21,0,0,4,informational,True,True,True,False
0,M,60,50000.0,2017,12,30,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2015,10,26,10,10,7,bogo,True,True,False,True
1,M,61,99000.0,2016,3,27,10,10,7,bogo,True,True,False,True
0,M,68,79000.0,2018,1,28,3,7,7,discount,True,True,True,True
1,F,59,98000.0,2016,11,6,5,5,7,bogo,True,True,True,False
1,F,56,72000.0,2016,10,16,3,7,7,discount,True,True,True,True
0,F,59,103000.0,2016,4,24,10,10,7,bogo,True,True,False,True
1,M,66,59000.0,2017,2,28,5,5,5,bogo,True,True,True,True
0,M,61,52000.0,2017,3,31,10,10,7,bogo,True,True,False,True
0,M,62,50000.0,2018,7,17,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2016,11,18,0,0,3,informational,True,True,False,True
1,F,59,116000.0,2016,1,12,5,5,5,bogo,True,True,True,True
1,M,73,56000.0,2017,10,7,2,10,10,discount,True,True,True,True
0,F,65,73000.0,2017,8,5,10,10,7,bogo,True,True,False,True
1,M,63,58000.0,2017,2,23,3,7,7,discount,True,True,True,True
1,F,49,95000.0,2018,5,7,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2017,5,20,0,0,4,informational,True,True,True,False
1,M,74,106000.0,2016,3,10,5,5,7,bogo,True,True,True,False
0,F,118,70598.23,2018,6,6,10,10,7,bogo,True,True,False,True
0,F,52,65000.0,2018,6,25,2,10,10,discount,True,True,True,True
0,F,66,83000.0,2017,10,19,2,10,10,discount,True,True,True,True
1,F,63,76000.0,2015,10,29,10,10,7,bogo,True,True,False,True
1,M,45,62000.0,2015,9,9,3,7,7,discount,True,True,True,True
0,M,51,41000.0,2017,11,23,0,0,3,informational,True,True,False,True
0,F,63,111000.0,2018,6,21,0,0,3,informational,True,True,False,True
1,M,33,64000.0,2017,9,23,3,7,7,discount,True,True,True,True
1,F,76,72000.0,2016,12,14,5,5,5,bogo,True,True,True,True
1,M,29,66000.0,2013,12,26,5,5,7,bogo,True,True,True,False
1,F,62,71000.0,2014,4,2,5,5,5,bogo,True,True,True,True
0,M,30,65000.0,2018,3,1,2,10,7,discount,True,True,True,False
0,F,61,82000.0,2016,5,17,10,10,5,bogo,True,True,True,True
1,F,61,90000.0,2017,8,25,2,10,10,discount,True,True,True,True
1,M,20,39000.0,2018,2,3,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2018,5,12,10,10,7,bogo,True,True,False,True
1,M,45,90000.0,2015,8,19,2,10,7,discount,True,True,True,False
1,M,63,51000.0,2014,4,19,3,7,7,discount,True,True,True,True
0,F,58,88000.0,2017,10,5,5,5,7,bogo,True,True,True,False
0,M,67,65000.0,2018,5,10,10,10,7,bogo,True,True,False,True
0,M,83,71000.0,2016,7,29,0,0,4,informational,True,True,True,False
1,F,57,89000.0,2016,3,29,2,10,10,discount,True,True,True,True
1,M,57,71000.0,2017,12,16,2,10,7,discount,True,True,True,False
1,M,65,50000.0,2016,6,18,2,10,10,discount,True,True,True,True
1,F,64,107000.0,2016,4,27,10,10,7,bogo,True,True,False,True
0,F,118,70598.23,2016,9,14,2,10,10,discount,True,True,True,True
0,M,52,69000.0,2016,10,24,0,0,4,informational,True,True,True,False
1,F,118,70598.23,2017,4,16,3,7,7,discount,True,True,True,True
0,M,44,51000.0,2014,7,16,0,0,4,informational,True,True,True,False
0,F,118,70598.23,2017,12,1,5,20,10,discount,True,False,True,False
1,F,66,72000.0,2017,8,11,10,10,5,bogo,True,True,True,True
1,F,69,93000.0,2016,8,18,5,5,7,bogo,True,True,True,False
0,F,79,105000.0,2017,6,28,0,0,4,informational,True,True,True,False
1,M,53,80000.0,2017,10,18,2,10,10,discount,True,True,True,True
0,M,63,51000.0,2018,1,25,5,5,5,bogo,True,True,True,True
0,F,118,70598.23,2018,3,28,2,10,7,discount,True,True,True,False
0,F,118,70598.23,2017,3,13,2,10,7,discount,True,True,True,False
0,F,59,68000.0,2016,4,7,0,0,3,informational,True,True,False,True
0,F,118,70598.23,2018,1,19,5,20,10,discount,True,False,True,False
0,M,47,57000.0,2017,1,9,0,0,4,informational,True,True,True,False
1,M,63,48000.0,2016,6,10,5,5,5,bogo,True,True,True,True
0,M,77,40000.0,2017,9,3,10,10,5,bogo,True,True,True,True
0,F,118,70598.23,2017,12,29,0,0,4,informational,True,True,True,False
1,M,45,56000.0,2016,3,29,5,5,7,bogo,True,True,True,False
0,M,73,46000.0,2016,6,25,10,10,7,bogo,True,True,False,True
1,M,64,59000.0,2014,3,28,2,10,10,discount,True,True,True,True
1,M,57,74000.0,2016,10,8,2,10,10,discount,True,True,True,True
0,F,118,70598.23,2015,12,5,5,5,7,bogo,True,True,True,False
1,F,52,99000.0,2018,4,12,10,10,5,bogo,True,True,True,True
0,M,19,49000.0,2018,2,9,10,10,5,bogo,True,True,True,True
1,M,52,67000.0,2016,4,6,5,5,5,bogo,True,True,True,True
0,M,56,34000.0,2018,2,26,3,7,7,discount,True,True,True,True
1,M,93,57000.0,2015,10,10,3,7,7,discount,True,True,True,True
1,F,51,86000.0,2017,8,22,5,5,5,bogo,True,True,True,True
0,F,74,86000.0,2016,6,27,0,0,4,informational,True,True,True,False
1,M,39,71000.0,2017,4,27,2,10,10,discount,True,True,True,True
0,F,66,58000.0,2017,8,23,0,0,3,informational,True,True,False,True
0,M,42,58000.0,2017,8,21,10,10,7,bogo,True,True,False,True
1,F,60,84000.0,2017,5,19,3,7,7,discount,True,True,True,True
1,M,58,70000.0,2017,1,14,10,10,5,bogo,True,True,True,True
1,M,67,39000.0,2016,1,7,3,7,7,discount,True,True,True,True
1,M,69,35000.0,2017,8,2,10,10,5,bogo,True,True,True,True
1,M,65,50000.0,2017,4,15,2,10,10,discount,True,True,True,True
1,M,66,72000.0,2017,2,18,2,10,10,discount,True,True,True,True
0,M,59,68000.0,2017,8,12,2,10,10,discount,True,True,True,True
1,F,53,85000.0,2016,4,27,5,5,7,bogo,True,True,True,False
1,M,46,32000.0,2016,11,4,10,10,7,bogo,True,True,False,True
0,M,36,33000.0,2017,9,20,10,10,7,bogo,True,True,False,True
1,F,39,95000.0,2016,6,24,10,10,7,bogo,True,True,False,True
1,O,54,52000.0,2017,11,9,5,5,7,bogo,True,True,True,False
